id,temp_2007,temp_2008,temp_2009,temp_2010,temp_2011,temp_2012,temp_2013,temp_2014,temp_2015,temp_2016,temp_2017,temp_2018
68689,26.9958629608154,26.5512466430664,27.462097167968803,27.0462684631348,27.264549255371104,27.4120960235596,27.291318893432603,27.900812149047898,28.0320825576782,28.0063018798828,27.4754667282104,27.1225347518921
68705,15.2814455032349,14.6843972206116,15.449725151062,15.1486902236938,15.2880430221558,15.7026262283325,15.5976786613464,16.1701612472534,15.9976787567139,15.8818798065186,15.682660579681402,15.382661342620802
68720,24.533652305603,23.937819480896,24.433652877807603,24.2203712463379,24.5466737747192,24.961256980896,24.7625579833984,25.430006027221697,25.2333917617798,25.0112562179565,24.9521408081055,24.6964130401611
68745,18.114245414733897,17.5184121131897,18.0218143463135,17.7995748519897,18.1161556243896,18.5390720367432,18.3473181724548,19.016155242919897,18.8014850616455,18.589072227478,18.5285682678223,18.2533950805664
68755,21.1336770057678,20.5639724731445,21.035586833953897,20.8098058700562,21.132722377777103,21.5558128356934,21.3546833992004,22.054684638977104,21.8077220916748,21.6107606887817,21.5556392669678,21.2556385993958
68770,20.8591384887695,20.2902150154114,20.7767601013184,20.5371770858765,20.8811006546021,21.2780628204346,21.0561003684998,21.762176990509,21.5415182113647,21.3456845283508,21.27259349823,21.0250244140625
68773,24.7099094390869,24.1809167861938,24.8265161514282,24.4268369674683,24.7704391479492,25.1433305740356,24.995587348938,25.6809167861938,25.4704141616821,25.3204393386841,25.1955871582031,24.9809169769287
68780,17.2044525146484,16.5401301383972,17.250633716583298,16.9548001289368,17.219470500946,17.652890682220498,17.5153031349182,18.067213058471697,17.9401297569275,17.8153038024902,17.5653038024902,17.2653036117554
68820,11.2490105628967,10.7150211334229,11.6031510829926,11.2947087287903,11.2833857536316,11.7021355628967,11.5763537883759,12.147447347641,11.9763541221619,11.970104217529302,11.7062764167786,11.3349478244781
68855,19.8679404258728,19.322888374328603,19.904513835907,19.5615663528442,19.8624715805054,20.2848677635193,20.0924201011658,20.7757530212402,20.5458059310913,20.3658576011658,20.28122186660769,19.9812211990356
68861,15.1766386032104,14.9283852577209,15.8054690361023,15.2392563819885,15.5354161262512,15.7117185592651,15.5772762298584,16.0966911315918,16.2325520515442,16.033073902130102,15.9317698478699,15.431770324707
68867,10.1099736690521,9.59126234054565,10.486053943634,10.1251561641693,10.1565880775452,10.5729947090149,10.4357542991638,10.996691942215,10.8446087837219,10.821020841598498,10.5735538005829,10.185754776001
68872,21.219392299652103,20.637361049652103,21.2043471336365,20.9248609542847,21.2102780342102,21.6462154388428,21.5032467842102,22.144913673400897,21.914444923400897,21.7339763641357,21.6540279388428,21.3540272712708
68895,16.6969270706177,16.0922389030457,16.614896297454802,16.4094262123108,16.686770439147903,17.135208129882802,16.9922389984131,17.6305203437805,17.3922390937805,17.2031764984131,17.125051975250198,16.825051307678198
70001,28.1299362182617,27.5135316848755,28.2040319442749,27.929157257080103,28.045560836792003,28.6596250534058,28.4916553497314,29.024468421936003,28.8244686126709,28.779052734375,28.5479078292847,28.305718421936003
70110,28.4447422027588,27.8176584243774,28.52878665924069,28.2020320892334,28.3614072799683,28.9377098083496,28.8017721176147,29.305157661438,29.0848455429077,29.0189828872681,28.818960189819304,28.605157852172898
70124,28.356686592102104,27.8496408462524,28.810839653015105,28.3139896392822,28.3648767471313,28.7983551025391,28.6934061050415,29.2553863525391,29.10732460021969,29.207324028015105,28.794969558715803,28.5462713241577
70204,28.331316947937,27.7256746292114,28.360044479370103,28.0926885604858,28.2566633224487,28.8575315475464,28.6885223388672,29.199806213378896,28.9998064041138,28.9782991409302,28.7031059265137,28.489389419555696
70215,28.3726787567139,27.7705965042114,28.6006135940552,28.2172985076904,28.320595741272,28.8976783752441,28.759744644165,29.271029472351103,29.0693807601929,29.049952507019,28.8189477920532,28.570595741272
70221,28.5409145355225,27.912877082824696,28.6629695892334,28.3915872573853,28.4433450698853,29.0598382949829,28.890307426452605,29.4463834762573,29.2463836669922,29.2064275741577,28.9507246017456,28.706799507141103
70230,26.7080631256104,26.1057195663452,26.730135917663603,26.4400959014893,26.6299381256104,27.2283754348755,27.0525951385498,27.5572824478149,27.3572826385498,27.3546152114868,27.0463457107544,26.851032257080103
70233,28.44118309021,27.8307676315308,28.75661277771,28.2933073043823,28.38076686859129,28.9245176315308,28.8030767440796,29.335541725158706,29.1298999786377,29.1058330535889,28.8751249313354,28.6307678222656
70235,28.4234838485718,27.7964019775391,28.6798152923584,28.203519821167003,28.346402168273897,28.8984842300415,28.7803421020508,29.302043914794897,29.0806035995483,29.04770946502689,28.8249607086182,28.596402168273897
70265,28.3069801330566,27.8736991882324,28.8754816055298,28.408334732055696,28.4827671051025,28.7338552474976,28.7442712783813,29.1686992645264,29.157244682312,29.253601074218803,28.7353782653809,28.4507293701172
70400,28.351954460144,27.7624597549438,28.722617149353,28.255747795105,28.3451356887817,28.8123722076416,28.705859184265105,29.2519550323486,29.0907096862793,29.1870632171631,28.7998704910278,28.5516939163208
70418,27.85517597198489,27.2530937194824,27.859243392944304,27.6270532608032,27.7843418121338,28.3830413818359,28.2148113250732,28.7155923843384,28.5150728225708,28.436657905578603,28.2267913818359,28.0155925750732
70429,28.3815355300903,27.93911647796629,28.8677024841309,28.4570865631104,28.4820432662964,28.7451066970825,28.7763566970825,29.264086723327605,29.1940231323242,29.2945442199707,28.7828369140625,28.5294513702393
70473,28.2101192474365,27.60569095611569,28.238773345947298,27.9984006881714,28.140326499939,28.7429304122925,28.5775661468506,29.0864200592041,28.886420249939,28.8104209899902,28.6046504974365,28.3801698684692
70508,27.7037668228149,27.0975170135498,27.6632709503174,27.425642967224103,27.6162662506104,28.2139225006104,28.0311107635498,28.5350170135498,28.3365793228149,28.3187818527222,28.0201740264893,27.8350162506104
70523,28.5931606292725,27.9684209823608,28.709225654602104,28.407395362854,28.4962854385376,29.114514350891103,28.942379951477104,29.4918575286865,29.2918586730957,29.2586364746094,29.00279712677,28.7606077194214
70670,28.197998046875,27.5919227600098,28.343091011047395,28.024994850158706,28.1293354034424,28.71674823760989,28.5689182281494,29.0979986190796,28.8979988098145,28.8489980697632,28.637582778930696,28.3897514343262
70678,28.3665151596069,27.8915357589722,28.856725692749,28.398862838745103,28.3716678619385,28.7831830978394,28.69886302948,29.260873794555696,29.105610847473105,29.2056102752686,28.783790588378896,28.5394315719604
70702,28.3025941848755,27.700511932373,28.405867576599103,28.122387886047395,28.2442607879639,28.8424386978149,28.6877517700195,29.1880121231079,28.9864501953125,28.9121913909912,28.7236909866333,28.4880113601685
70708,28.3263931274414,27.7982702255249,28.764677047729503,28.2183132171631,28.3824138641357,28.7383728027344,28.6401948928833,29.224570274353,29.1287689208984,29.2287683486938,28.7446222305298,28.5201435089111
70713,28.3570156097412,27.742955207824696,28.4648504257202,28.2111415863037,28.2986373901367,28.8609228134155,28.715090751647896,29.2083206176758,29.012225151062,29.1449918746948,28.692173957824696,28.4919128417969
70717,28.4153022766113,27.7923860549927,28.4254941940308,28.1649551391602,28.3278017044067,28.9115695953369,28.7565355300903,29.263219833374,29.0536699295044,28.9621524810791,28.7678203582764,28.5632190704346
70742,28.303316116333,27.688733100891103,28.4309511184692,28.1036643981934,28.2366495132446,28.8226737976074,28.6839590072632,29.184566497802702,28.9711980819702,28.884669303894,28.7164249420166,28.4845666885376
70771,28.498144149780305,28.0700387954712,28.9331035614014,28.570300102233897,28.5376272201538,28.867413520813,28.8721237182617,29.392675399780305,29.273823738098105,29.3761682510376,28.892675399780305,28.6455392837524
70820,28.633996963501,28.0215854644775,28.7200107574463,28.4414176940918,28.5614290237427,29.1591720581055,28.9990148544312,29.5238418579102,29.3238410949707,29.3382225036621,29.0219326019287,28.7967586517334
70823,28.4137725830078,27.8036155700684,28.465226173400897,28.1829528808594,28.3377294540405,28.9392919540405,28.7734079360962,29.2937202453613,29.0937204360962,29.0938568115234,28.796323776245103,28.574969291687
73001,19.7474594116211,19.679356098175003,20.8306579589844,19.892805576324506,20.2806577682495,20.613470554351803,20.4955015182495,20.880792140960697,21.1619081497192,21.0615549087524,20.873366355896,20.344719886779803
73024,21.2092599868774,21.2355623245239,22.3225412368774,21.3092603683472,21.7777500152588,22.0964994430542,22.131396293640105,22.244677543640105,22.7300939559937,22.4320907592773,22.43842792510989,21.8946771621704
73026,27.188985824585,27.0082578659058,28.130407333374,27.5056676864624,27.9512414932251,27.9337787628174,27.7483615875244,28.3145065307617,28.7970733642578,28.6598348617554,28.1712789535522,27.931187629699696
73030,27.1177711486816,26.9067077636719,27.9192085266113,27.2945165634155,27.7726411819458,27.8442087173462,27.6012401580811,28.2482395172119,28.5835781097412,28.4460792541504,28.0442085266113,27.7335767745972
73043,10.7482063770294,10.6341197490692,11.7708387374878,10.7664306163788,11.2341201305389,11.5513072013855,11.4033908843994,11.865393400192302,12.0924534797668,11.925555229187,11.780473947525,11.2747445106506
73055,27.6280508041382,27.201642036438,28.319263458252,27.769871711731,28.217440605163603,28.1269903182983,28.012598991394,28.7078247070312,29.026989936828603,28.9144916534424,28.2419948577881,28.1936569213867
