id,prec_2007,prec_2008,prec_2009,prec_2010,prec_2011,prec_2012,prec_2013,prec_2014,prec_2015,prec_2016,prec_2017,prec_2018
15317,89.21021608511604,110.44495129585268,91.69017283121737,123.14567959308636,137.1615673700969,91.54818717638649,83.08741108576459,71.50659147898357,67.89391469955446,68.31804378827411,76.40580670038857,89.58387966950743
15322,144.04305060704553,187.65595753987625,137.10482279459632,180.8528571128845,198.81263987223312,120.2815078099568,122.74694418907166,110.37542343139647,99.1321860949199,113.40191713968926,113.56797854105638,138.54822492599496
15325,183.1766959826151,241.88706048329672,175.44348621368408,229.29346728324887,252.28698952992764,151.3956000010173,155.11384248733518,141.29471556345624,123.77586205800371,139.93395694096884,141.65423520406083,176.61867109934497
15332,69.72107822448017,90.88260806600255,71.24918943643571,102.39634865894912,111.94669532775875,70.74307341376941,65.84898773332442,54.75870370864873,55.783826266725875,52.634378353754705,59.50684765974683,73.46785592039424
15362,84.9306956132253,103.08390990893065,85.30878353118902,108.73248863220216,125.29804102579753,82.65858586629234,75.21232803662612,68.12258100509645,63.797786076863645,66.53415807088213,67.71156406402592,83.13682166735325
15367,107.41725246111542,142.06693744659415,107.18052879969275,141.8570686578751,160.30777263641363,97.27467981974286,94.11919220288594,85.703845500946,80.25993696848558,84.58267704645796,86.91116221745813,108.72506825129187
15368,109.81949297587069,131.9849408467611,114.41556151707972,141.0911091168721,164.74933910369865,109.88320239384966,102.50221125284827,89.66608381271361,84.79649758338931,85.32598543167124,92.75688195228578,109.28991802533467
15377,160.943409283956,203.5250771840414,158.6684147516887,208.3884171644847,226.4741986592611,144.6585807800292,143.32365965843186,125.7109349568686,123.99208958943676,128.47288465499886,128.06774981816622,162.40139500300094
15380,155.28242858250928,207.14614041646334,154.96788914998385,198.4654266834259,223.74792512257886,133.85717773437491,134.4671702384948,122.84889856974287,112.0068165461222,119.72546990712482,122.83159414927168,152.00295225779212
15401,204.4666961034138,260.82811355590815,194.72715822855625,248.33956249554944,285.59735488891613,186.5146312713623,185.24664751688638,173.04033660888672,143.7638537089031,160.68907674153658,171.59884262084964,195.68986479441318
15403,87.26530285676317,107.29629063606261,87.59368785222368,119.20582854747765,132.2436464627584,89.55650830268856,79.79144930839543,69.45822103818254,65.55261214574182,67.834281206131,71.4846072991689,87.74859650929771
15407,107.51665345827757,134.8987353642781,109.50481096903485,135.56832857926685,163.29981422424314,104.11508909861249,97.61949364344277,88.4899846712748,80.17879390716548,83.99552297592166,88.81662209828693,107.27143383026119
15425,166.68544451395675,220.75216690699264,160.33288733164477,209.94393479824058,230.24738629659018,139.41741625467952,143.28105815251686,126.76990556716915,113.92189963658647,128.62850348154706,129.31164868672695,161.11737171808878
15442,177.86996428171793,225.70856539408382,171.81593068440756,225.41259733835852,258.34551366170257,167.2029514312744,161.3022019068399,150.84635416666657,127.21583143870032,140.71506818135575,148.87024084726974,172.61438941955564
15455,188.31453736623132,250.35145092010507,192.46794033050537,245.6510034402211,277.43840599060053,169.46131738026938,164.94223674138385,147.86922613779709,142.49390729268393,148.4734112421672,148.24104054768884,184.34313583374023
15464,147.30765398343405,194.65199089050301,149.55830415089937,201.55466926097878,212.39995559056612,137.93916320800784,133.07392319043478,120.13164599736531,120.41723203659059,120.55066307385762,118.9175763130188,153.9180769125621
15466,96.01851312319434,119.28945446014409,92.2794218063354,126.4845862984658,135.4778844515483,88.53179740905767,85.12870550155641,75.47459721565251,72.50354051589964,75.72772296269733,77.16799791653952,94.25357913970949
15469,169.5606602032979,214.18522739410392,168.64697233835855,217.40251890818286,252.20773379007983,168.48753515879315,155.1235221227009,141.54341348012284,122.05658944447833,131.96062278747553,139.32309214274093,169.64529705047616
15476,89.88905914624537,113.59080680211387,87.33650112152104,115.64922050635016,131.60305643081665,83.39328575134277,79.77106293042507,72.06936907768248,64.91227483749391,69.76062726974494,73.23955583572393,89.7904992898305
15480,177.5167201360067,227.55929724375395,170.8422520955403,214.4760983784993,246.93302853902185,159.11016368865958,159.86813958485922,147.22175153096507,124.93963273366296,139.88756402333578,146.6055049896239,174.6382090250651
15491,84.72361580530814,101.6248073577881,85.54468568166094,109.35274394353216,126.50067647298165,85.49467738469444,75.58902502059932,68.66825612386069,64.91376543045043,67.67550261815391,69.15215969085692,84.20848846435541
15494,95.70852390925086,124.1284710566203,93.85779031117755,123.03421368201579,139.78050088882443,86.12049134572345,84.10981750488278,76.10697968800868,69.33027696609489,74.40159368515016,77.81620454788218,94.02963161468504
15500,87.86490019162498,112.34352691968282,87.91976817448938,117.64930578072875,134.34463818867997,85.64666318893433,77.04710817337038,71.55734825134282,66.5727864901225,69.44843149185179,71.3937827746073,89.0297226905822
15507,208.18243249257412,273.12895139058435,200.5918560028077,258.14141368865967,297.68828010559076,195.41319084167495,191.62634722391775,172.95875612894702,147.72723770141616,161.64747556050608,173.72715504964194,203.07866732279456
15511,154.25091036160794,202.4938648541769,151.07585970560714,194.32613619168592,218.81430339813244,133.51973533630368,134.61451292037967,120.42002820968618,108.45846414566039,118.84119923909503,122.93373044331874,149.90338484446218
15514,232.07159781455996,307.52821731567377,225.17901150385546,299.23549004395807,325.6298082669576,198.0886661211649,198.4969263076783,175.56192223231008,162.71714719136543,181.06222677230826,177.25772555669144,232.38268534342447
15516,88.45348811149609,107.88085603713996,89.29528109232585,118.17348718643188,136.99542554219565,91.11310974756883,79.2950230439504,72.78581841786702,66.81412537892665,70.26617018381755,72.1000790596009,87.66975259780891
15518,197.8623116811115,263.26813618342084,199.84094492594397,271.1764365832012,292.1609646479288,179.22575092315665,176.96553881963106,158.35839017232243,155.51644643147796,157.39734204610195,155.2365304629009,201.5795599619547
15522,97.26162290573119,121.68410452206922,102.98730230331428,135.46225182215377,154.11629136403403,100.22898904482524,93.45692094167065,78.54392846425385,75.9339098930359,75.35858305295311,85.43736267089845,98.38221939404811
15531,181.73046191533413,236.81799507141113,178.03807067871094,226.44300870100676,259.7121677398682,169.0938154856365,166.5031218528747,151.25310071309423,128.87971433003742,142.03031063079837,150.23734855651858,181.44635232289633
15533,182.36053284009301,231.12544663747167,182.7441643079122,243.51380844910952,255.25056997934985,170.322790145874,163.53617326418558,148.299684604009,147.03235737482711,149.6817218462627,145.0978973706563,188.52826952934268
15537,85.82280683517449,103.74065462748194,85.84505081176754,114.21620043118791,129.52719561258954,87.69560082753499,77.22315470377615,69.48748334248866,66.10950787862143,67.4438414573669,70.3462392489116,84.65230830510454
15542,104.15234518051159,132.14558609326676,99.71665954589842,137.31828802824012,149.2105692227682,95.96118140220632,90.10633822282158,81.71085325876875,75.03421648343408,82.44702219963082,82.5435707569121,105.0718461672465
15550,177.66639351844788,230.9184603691102,186.2121766408284,242.73205331961307,261.2036536534628,169.96445536613479,165.61627014478051,148.7938415209451,150.04318030675245,147.4260024229686,144.08280356725052,187.8438976605734
15572,218.0817677179973,275.1774460474651,206.73898442586267,267.9170838197072,307.07892799377447,203.18826738993323,197.25598653157567,183.64294942220045,154.23665618896482,169.21305529276546,183.67530886332202,213.46128718058264
15580,201.8899132410685,261.35518264770525,191.55214055379244,240.85054183006307,276.42760912577324,180.77474975585938,181.34902318318692,165.82214927673334,140.57756582895902,157.5534372329711,166.67460632324213,194.0119152069093
15599,133.9275197982788,183.41284561157212,132.57513014475506,182.46522156397495,197.7822278340657,121.64599545796716,117.07269684473674,106.40193812052406,100.49406337738033,106.22130409876512,106.44680658976246,133.02461894353237
15600,83.47603917121893,104.85336144765222,81.71219269434611,105.71952809890111,122.49352931976314,77.39810800552367,74.00725428263344,68.83615223566693,59.71832529703776,64.45816326141362,67.89661010106401,82.41652965545647
15621,168.1910279591879,234.64799817403158,173.173631032308,233.9557103315988,258.57192134857183,151.16769186655682,152.32453759511307,136.66116841634116,132.26642258961985,132.82873535156247,136.42052205403647,174.02989196777335
15632,95.72415033976243,120.07992855707802,95.71137110392264,123.05639040470122,144.27723280588785,92.61951748530073,87.09971968332923,79.42404699325566,69.94523557027186,75.33781147003175,78.73155546188353,95.79172309239705
15638,178.1762146949768,226.15670235951745,171.78797054290774,229.85470787684127,259.438223838806,166.04403559366864,158.3998206456502,144.4679625829061,126.84385776519782,138.80532773335767,143.97839832305917,175.5806840260823
15646,84.17417494455981,106.56914909680694,83.63480520248417,106.91161350409187,126.50524965922044,78.88416099548336,75.38894820213316,68.53012275695804,60.8443441390991,65.1633803049723,68.23238960901894,83.78476063410443
15660,177.79617508252463,236.5739782651265,176.27786223093673,232.37585389614105,256.20655759175617,156.79560502370217,155.34821653366095,137.85368331273403,129.67602698008218,138.6117924054463,139.316291809082,176.99417591094974
15664,204.5563441912333,258.64439042409253,199.58108329772958,268.6269043286643,300.6973018646242,200.60243479410815,184.99577204386398,167.59702364603683,150.4251165390014,162.33477973937988,170.3615954717,204.478653271993
15667,278.59766046206164,364.1645315488179,265.0342063903808,353.31927235921216,385.57798131306964,229.55516274770105,237.77935210863737,209.96419954299918,186.84099006652835,219.39138507843018,210.76516691843673,274.04199330012
15673,103.27876814206434,126.28033590316778,105.35607433319105,140.85550604263938,159.41523313522347,106.07390419642131,96.70936258633935,83.36764295895891,77.89348538716641,78.48938862482704,88.0931510925293,100.89225641886388
15676,93.69165825843818,116.61326821645099,92.4360802968343,116.41826154788339,137.61409711837763,87.57293001810706,83.5046723683675,76.88386313120519,67.39658466974896,72.23117955525717,74.88361390431724,91.413811047872
15681,187.39062086741126,238.4864927927653,183.01992925008142,234.98960423469563,273.58514149983716,179.2642580668132,171.3149569829305,158.9745006561279,135.79430611928296,147.42587757110596,157.75216356913253,183.43220106760668
15686,194.51582113901767,246.71896743774428,195.55753898620603,256.3328201770782,288.499199549357,195.18329397837314,176.4956957499187,162.02894592285165,145.6592543919881,153.91624768575033,160.10906283060703,195.4204842249552
15690,286.747976144155,378.6724640528361,269.1652997334798,363.98877906799316,392.9066664377849,236.65132045745852,242.8601032892863,216.72247155507398,189.42550659179676,222.02337423960364,216.66007773081472,278.2146078745524
15693,89.37330484390263,110.82545971870422,91.79675181706749,116.21735668182366,135.87836027145386,87.85170920689906,81.02814022699987,73.31381225585933,70.64102904001871,69.9168106714885,74.24730269114174,90.55522982279467
15696,129.90082446734115,166.00427071253455,127.04748058319102,167.3377690315248,191.1463534037273,123.93579514821361,117.47984552383433,104.18957376480103,93.7879673639933,102.9069306055705,106.6714709599813,128.4017957051595
15720,79.33978076775865,98.13954901695264,82.3178734779358,105.95011633634579,122.27520640691127,79.29663610458381,73.24650390942884,64.72497908274327,63.31433947881063,61.897098302841215,66.26200795173646,80.79580696423845
15723,89.42837274074554,110.17015830675773,91.96125650405872,119.63971320788069,138.61532767613727,88.55918518702185,81.44982576370239,73.06505084037776,72.85211038589483,69.22854677836096,74.62610101699822,90.65827385584521
15740,77.90507721900939,98.26000539461768,76.28807973861687,101.210068722566,114.93988466262813,72.76313424110411,67.25274733702345,62.51923831303918,57.47252551714582,59.8577563762665,62.06728649139405,77.52479807535812
15753,125.56219657262169,156.93995332717893,128.7322835922242,176.59946898619344,196.44740676879871,130.4831301371257,116.70678885777801,103.31857633590704,95.69772259394328,98.09932406743361,103.400046825409,127.6313630739849
15755,150.49049592018127,200.89841532707226,151.5367266337077,209.50902239481607,211.8070580164592,140.42557732264197,138.07213107744852,121.5094673633575,120.95076640446983,123.78543790181486,121.59747036298124,156.76811027526855
15757,100.40459497769666,126.89867019653327,107.081779162089,137.985446035862,163.15903091430667,97.68596990903217,92.4181180795034,84.4334341684977,88.55235815048223,78.60603984196989,85.42354877789823,107.05239264170329
15759,83.06723101933797,105.34904559453332,82.54552682240818,112.33694980541867,122.80806716283166,79.18995197614032,72.52803452809664,67.09899568557744,65.16669384638469,65.84203743934627,65.73455818494153,84.37949128945665
15761,172.25258175532028,229.04249461491904,164.84662119547525,216.0501805345218,235.51016426086426,140.69471549987784,145.65946690241495,129.94716421763098,118.15009005864452,134.53067827224737,132.0241203308105,167.5940469900768
15762,99.92776918411268,125.43009154001875,98.1100519498189,128.14438303311678,147.1601319313048,94.63131237030031,88.93841306368512,79.98568423589073,71.4160211881002,79.12934589385992,80.6011335055034,100.13815903663635
15763,94.61638140678411,117.08796612421679,96.55729468663542,124.41650482018791,148.81607659657791,94.7375946044922,84.92980058987938,77.79657840728765,73.25180975596112,74.53860902786262,78.01503562927253,96.49984439214073
15764,91.61285579204558,118.15354243914283,89.78109248479205,122.77119529247291,138.525495370229,84.9724321365356,81.64520764350895,74.95065450668338,67.27758121490483,70.3865929444631,73.79427846272783,92.14286136627193
15774,79.47728085517879,97.44898207982378,80.93215831120808,107.15856381257375,120.6688684622447,79.3745980262757,73.43863236904143,64.27736504872641,61.31552815437317,61.561872720718355,65.84790221850075,79.25489131609595
15776,99.76342169443774,124.85300540924071,99.1754026412964,127.9641876618068,148.502257347107,95.5220182736715,90.25099420547481,82.13327995936085,72.01800473531084,78.45511420567833,81.39885218938183,99.91983588536583
15778,147.80138691266373,193.4812157948811,142.51403633753455,185.34569791952765,204.59580564498913,122.10754569371535,128.119683265686,112.03394937515252,101.31231959660859,117.07754405339567,116.7922096252442,143.97596677144372
15790,85.19076468547182,107.08411697546647,87.3238110542298,119.48436584075296,130.575885295868,83.50576142470045,77.96820239226021,70.3251709540685,69.48943297068278,68.63002129395805,70.7884432872137,87.97184320290887
15798,148.33215975761416,196.01262124379477,142.71402327219639,186.57061485449478,205.1475683848063,123.57470655441283,126.58468476931256,113.09247493743904,103.22545846303304,116.0329429308574,115.6613613764444,144.76259056727093
15804,117.39553689956666,153.57011286417645,113.46339988708485,151.90298821528745,168.49226665496835,104.11736234029138,101.19605922698979,91.45286242167155,84.06008625030523,91.84941879908239,93.227729956309,115.85384416580206
15806,86.61513423919673,108.023943901062,89.81854343414307,113.0932074387868,135.0047097206116,84.46029027303057,78.26561141014108,71.63294204076134,69.51173051198317,67.53475666046144,71.62851524353032,88.43444824218751
15808,112.62013920148205,141.99268674850464,111.55263392130531,141.18856608867642,164.18917973836264,104.88919480641682,102.09158054987593,92.27918275197352,80.65325101216641,88.13075145085656,92.34639898935951,111.04397328694658
15810,138.14396039644876,171.8916071256002,141.17884333928433,186.21487553914395,209.22400776545206,137.83258136113486,128.5003522237141,109.53309392929073,103.55426041285187,104.46696694691968,114.85468355814601,138.14071019490567
15814,84.63868407408394,105.93993163108833,83.4766399065653,109.40759605169302,127.88513326644897,81.38080588976543,72.79128432273869,68.40110834439598,63.322032213211095,65.18679356575011,67.72724485397343,86.42588090896606
15816,156.07736301422125,197.5163799921672,157.78937117258704,199.63890393575033,230.15731175740564,152.91708850860599,143.71686728795365,128.7808052698771,114.08260361353548,122.3567263285319,128.61306031545007,158.30913861592612
15820,88.72444136937457,106.9097050031025,88.85666720072425,114.78690278530117,129.93438688913983,87.96426884333299,79.76032749811806,71.3290497461954,67.17012643814091,70.80912939707436,72.06202650070186,87.59474420547475
15822,82.27559502919512,102.84696380297339,83.210789680481,108.48245819409703,125.94810485839851,78.81449921925864,72.64260307947794,66.90126466751097,64.324742158254,64.56035049756368,66.46501477559411,83.30989789962767
15832,168.91599877675375,215.55691719055176,163.89691607157386,215.0739272038144,245.04607899983716,161.11462910970053,152.65501197179148,139.83769067128492,120.87066078186037,132.82685661315918,139.62406190236416,166.99883365631104
15835,117.65134716033937,152.64555565516162,114.37923367818199,147.33810176452005,167.25759824117023,102.06515407562256,103.33949883778892,91.83642975489295,83.40749311447141,91.23019886016851,95.81972058614089,114.54489103953044
15837,94.65715368588768,120.15766795476297,99.04636891682948,125.00557438532503,150.48810895284007,92.08599011103313,86.44523874918622,78.61554193496703,75.81465101242067,74.34191449483238,78.96520757675172,97.36337979634611
15839,82.98611978689833,102.68620975812273,86.55984258651729,109.69280598560967,129.53223903973898,82.78539737065627,75.9516246716181,68.40222938855491,67.48124368985499,64.82469503084818,69.27310641606648,86.00443784395856
15842,128.9428435961406,169.66274325052902,124.77205530802406,164.20156037807467,183.03286170959487,110.59988737106318,112.31767868995662,100.06998840967815,91.77093187967942,100.18384981155386,103.83991877237956,125.35106945037838
15861,103.6972281138102,135.83613777160642,100.45491949717199,136.0777827898661,150.98747507731127,92.45161104202278,91.96383953094484,83.71917978922532,75.19457546869911,80.11648607254031,84.83348735173543,101.04231818517063
15879,105.9764895439147,138.29370721181238,103.82801882425947,144.49694836139682,160.51333904266366,98.52180973688763,95.2262264092763,86.70251973470049,78.18173329035437,82.56846666336061,85.94523636500041,106.23719294865917
15897,148.38251392046598,196.92500146230051,145.49609883626295,197.00694489479073,214.7467861175537,130.81095314025885,130.14941819508866,114.76921653747566,108.33505932490029,117.66762431462602,118.14607286453241,147.68713378906259
17001,199.43459351857496,261.82110722859693,175.50467745463058,222.16212638219193,259.55689048767107,175.9416427612305,177.2309354146321,172.1442594528197,130.39590136210128,150.0476201375325,165.6959956487019,184.62159601847327
17013,210.406065305074,279.38406753540033,188.16239229838064,235.99461261431375,273.5232041676839,182.54140726725248,187.9634532928466,181.81739362080896,139.14898840586355,159.406875928243,177.25593884785974,200.6050148010253
17042,206.23132546742752,274.37702687581384,180.04080454508457,229.7974885304769,267.36129252115893,181.55034828186035,184.13964939117423,178.6078739166259,133.4413407643635,154.1231568654379,173.67094230651864,190.34932072957358
17050,208.528860727946,270.12258466084785,186.239091237386,233.02568538983664,272.55158042907715,184.08907699584958,184.5060736338297,181.46347363789891,136.77846113840727,155.34616947174067,174.71660486857084,192.27128601074207
17088,182.88354269663478,244.35873222351074,160.45550727844235,202.53038811683655,235.74071884155262,161.8184865315756,167.72262541453037,158.21474838256833,119.37024593353267,139.4468018213908,155.68878269195548,171.5896466573079
17174,184.59044170379647,239.06500752766917,163.47995376586914,204.9313440322876,241.90464083353686,165.72685686747226,166.01062742869055,160.12278207143152,121.2533289591472,140.4437780380249,156.13345432281508,171.48730786641443
17272,191.34416421254477,253.41513888041194,168.40210533142113,211.06198175748193,245.59313456217464,164.96021397908532,167.48915322621664,162.98269621531168,124.20244534810381,142.78927771250395,159.04967816670742,177.56142997741688
17380,209.18470319112143,262.95614814758295,190.4713993072509,244.15551606814066,281.574317296346,182.03008015950522,184.8778397242229,179.53433068593336,140.254054705302,160.94583574930826,173.42742379506421,198.70727984110525
17388,201.60395717620852,266.06123352050776,176.8821512858074,223.23562550544753,258.15620803833013,172.81100972493485,176.57473945617676,170.81176757812503,130.87458960215258,150.83514912923175,168.41019248962397,187.68426640828454
17433,224.4342260360717,290.43021583557135,202.93194516499833,252.40986474355057,294.1733945210775,195.48272832234693,198.08896732330325,192.24156506856283,148.46592617034904,168.97716490427638,186.02961921691892,207.54673512776685
17442,212.6753686269126,278.38547643025703,186.08648935953764,235.9354798793793,272.21083577473956,183.20938555399565,185.7983252207438,181.0325813293457,137.79525820414227,158.29491424560544,177.48315620422363,196.9892482757568
17444,234.29409662882472,303.2254969278971,214.21508407592776,266.8087900479636,310.5839398701986,206.01055908203125,210.3129631678263,203.64065106709802,158.2449620564779,177.31654453277585,195.4448534647623,219.524392445882
17446,190.5112609863282,245.9548155466714,173.40436299641942,211.10520799954725,249.29604848225907,167.11563428242997,168.13588937123612,164.1440159479776,127.31935660044356,142.98095003763825,158.9480673472086,177.17733860015866
17486,205.98224989573157,270.0579191843669,183.18707911173507,230.22931861877439,269.1502520243326,181.8520075480145,183.67509015401205,179.54520765940356,136.00764592488594,154.6046317418416,172.1928685506186,191.36264546712243
17495,217.88324515024814,282.9054152170816,198.8129488627117,254.1002232233684,288.3770650227863,189.3097470601401,195.20715236663827,186.50050226847327,147.31082630157474,168.63082853953046,181.46399434407547,208.4460662206014
17513,217.512762705485,286.3654969533285,193.0771630605062,242.200729529063,280.2907842000326,188.2040112813313,191.40451272328687,186.72364997863767,143.856346130371,162.91167100270582,181.13384373982737,205.00079917907712
17524,188.15105851491296,243.81439336140963,167.3423964182536,206.57070215543106,242.27408345540366,165.79326184590653,167.49149417877214,162.1387755076091,124.61565876007081,141.75294621785483,159.59581756591805,177.1568635304768
17541,197.5045420328776,253.2058461507162,190.1942348480225,219.02377859751383,272.0126508076986,183.0602347056071,180.56884256998705,178.61997985839847,140.67925453186027,152.80785369873055,169.5392192204794,189.62227662404385
17614,216.9080514907836,297.39566675821897,187.61403147379556,236.36230039596572,270.3477897644046,183.24483998616532,191.32067108154305,181.46204566955566,137.84977022806797,161.45239384969074,181.21190134684238,199.9341691335043
17616,192.59685611724856,251.44553693135575,169.498821258545,209.47691472371426,245.14791742960608,167.84238179524743,171.42453543345127,163.43185965220115,125.26533190409346,145.49746863047284,163.22343953450516,178.21874396006262
17653,194.4128535588583,257.233466466268,172.75102996826172,216.4451297124228,250.5446128845216,166.9838320414224,170.44875558217367,165.0066413879394,126.84699122110997,145.6592082977295,160.6405150095621,181.4026110967001
17662,240.84551715850827,311.18959617614746,221.41475486755368,278.2001295089723,321.65619786580413,214.3609987894695,217.17243035634365,210.51395416259766,162.9240360260011,185.19761403401685,203.28297106424975,228.18335024515795
17665,190.5496746699016,255.3405125935872,165.46619923909515,209.41293104489645,241.8439572652181,165.9010473887126,169.676007270813,162.4342912038167,122.55915006001788,142.94117101033524,159.59344546000165,176.69507090250647
17777,205.93746089935294,270.5045185089111,177.3129336039227,225.0995240211487,259.592186609904,173.9453760782878,176.81811904907218,171.1656335194905,131.43418916066489,152.86637814839682,170.13067626953125,189.41232554117823
17867,201.74643484751383,259.05184364318853,182.99296824137386,233.30702741940823,265.70177078247076,173.5893586476644,178.8108174006143,171.48724492390943,134.05577214558915,153.53292020161936,167.6760552724202,189.10702610015858
17873,163.9568611780803,208.28507677714035,150.16232426961258,181.61275132497147,220.9764633178712,149.68429120381668,148.52967770894364,145.2743883132934,110.69413884480798,123.96614074707033,138.44047292073557,150.78098106384297
17877,188.8602326711018,252.01045227050773,165.45722579956052,206.2978080113728,239.16088740030918,164.65920702616376,169.57517910003665,161.57584253946948,121.99079545338954,143.24723339080816,160.80150922139475,175.9380817413331
18001,224.7564608256024,314.38003921508783,194.38921419779464,267.5591386159261,278.7273718516031,186.86084620157865,188.07950051625582,187.22151756286624,126.67832501729332,173.9311917622883,174.20384279886875,198.3982275327047
18029,325.0190378824872,447.6097704569497,278.16616948445636,384.41671943664556,387.56797790527344,280.5453300476073,272.2100048065185,283.63006655375176,187.03476778666175,257.48284626007074,266.76668230692553,281.27630678812676
18094,259.1400594711304,362.3895950317383,221.66858291625985,305.245406627655,315.53331184387224,220.404972076416,219.73216438293466,221.53316561381027,145.81780020395914,202.0060736338296,207.3718121846516,226.96122996012366
18150,221.20207405090343,280.5359814961752,220.26644833882654,254.85287157694498,258.15209579467773,196.52210426330555,199.3934135437011,196.94494533538804,161.93940957387278,194.7784318923949,195.02201970418295,201.2955172856649
18205,330.0704536437988,447.14253234863276,287.11294555664057,386.9043054580687,388.93768692016585,290.5190175374349,279.29660034179676,293.08812459309894,200.4212303161621,264.70778020222997,276.66056442260737,286.6868890126546
18247,263.59040037790913,363.16312408447243,227.09428405761722,316.30260904630023,324.72075208028156,214.1841583251952,219.99472649892166,217.86988576253262,151.08709780375162,204.13083521525053,199.72872320810947,232.5410221417745
18256,267.0498488744099,364.5752798716225,231.40927251180025,320.85908087094634,323.4984207153319,216.99154218037916,218.05428886413583,220.4830468495686,153.88120651245117,208.6421057383221,205.94940185546884,232.28170887629196
18410,268.95952955881756,369.18356641133624,232.60373433430993,323.4437885284423,322.54159545898443,219.63158098856604,220.41781648000074,223.553586324056,153.88390890757233,211.76755015055338,210.18248081207267,233.02191654841113
18460,278.1781864166259,384.9370740254721,244.7395273844402,333.77428833643603,334.21448516845714,234.09701220194515,232.55317052205396,238.1242949167888,162.58608881632478,223.46110471089682,223.97812716166177,242.1311060587564
18479,300.1470521291098,417.7282333374022,256.0526746114094,360.2211270332336,362.33408546447754,251.70724296569824,249.90577729543054,256.01508013407386,169.3060843149822,236.03785260518396,239.53951199849448,260.8349386850992
18592,211.63646856943774,284.25119908650726,184.7165915171304,255.60466694831845,264.6378002166748,174.73360761006685,174.50689983367928,175.97655677795402,125.17260615030925,160.19009526570653,159.09750652313247,186.16270097096762
18610,278.78668498992914,392.2917416890464,243.25074768066406,330.10497601826995,335.3715108235679,240.9935359954833,235.17858060201002,242.135440826416,159.39271259307864,220.16651789347347,229.72389570871994,244.20825703938797
18753,228.7399822870889,296.6105874379476,215.48093159993502,275.977744102478,274.7853488922118,188.58991241455078,191.81579240163174,190.98327096303305,150.5328448613483,189.00979200998938,180.3359406789144,204.7293930053712
18756,230.84859212239584,230.1145941416423,229.2569624582927,228.44643847147643,228.7564729054769,228.63554318745938,229.4037284851074,229.6393318176271,229.43261400858555,229.4430332183837,229.4030456542969,229.37800788879392
18785,293.4416141510009,399.6654090881346,262.7147089640299,345.52584330240876,347.38054847717285,255.8172766367595,250.47154172261546,259.99977111816406,178.81372833251962,238.8694219589232,245.95159339904785,255.84877363840735
18860,306.4426641464232,421.64132181803376,269.91138839721674,362.8947772979736,365.20695368448895,265.0920607248942,258.5364309946696,269.0214207967122,181.72399330139157,246.91878541310624,253.98355547587076,266.7328955332439
19001,181.40098190307617,231.3794485727946,156.70994885762533,196.5114150047302,233.76710987091067,177.40498097737625,159.46164178848272,167.6632429758707,103.93465232849121,130.15784136454258,153.62636280059797,148.08809502919516
19022,157.72045707702634,194.92315800984713,134.10421848297125,167.20692221323637,193.0771967569987,157.0502996444703,138.07500203450527,149.6230897903442,95.07199446360273,118.66629648208622,137.733376344045,129.04274590810152
19050,209.35008017222094,264.46868324279774,174.0360371271769,221.6751286188761,255.90726661682118,200.4625946680704,185.77369721730545,195.18030436833723,118.3344945907592,156.55822912851974,179.62461153666177,172.26882616678878
19075,198.2368227640787,245.1954135894775,165.17029047012323,209.98607921600342,239.83542696634922,194.28855737050367,174.61038621266687,187.48654635747275,118.74094104766839,149.11935615539548,173.26677227020255,162.17315832773846
19100,163.29454485575363,201.69644800821928,138.72881571451828,174.64775753021243,198.2156197230022,163.28203105926505,144.10083452860516,157.01171477635702,103.10588391621901,125.00320212046314,145.00337807337448,134.8072754542031
19110,196.05903498331728,256.3019638061522,171.11679808298751,209.8272738456726,249.08095741271973,181.4131644566853,173.00807285308838,174.56204573313394,114.4476076761881,142.66550699869796,162.85899575551358,165.49632136027014
19130,207.67287858327222,270.3796539306641,183.1335755983988,221.36569134394327,266.39009539286303,199.70505237579346,184.02780707677206,189.93065484364823,119.7058747609456,151.15661493937174,175.1038014094036,172.5430545806885
19137,164.67280515034994,214.5395654042561,145.75264898935964,177.98295410474145,215.27372741699216,158.53706932067874,146.94768015543622,150.89931567509964,98.82274802525843,118.77145290374757,137.73566579818717,138.02409807840982
19142,159.07095050811768,205.36479632059732,142.55860424041745,172.50167902310693,207.8692948023477,151.50677776336664,140.86269346872976,145.02157036463416,96.98895041147864,114.92396895090741,132.80495675404873,134.66452693939223
19212,153.0374244054158,197.04956944783532,135.76236708958945,168.18787614504507,199.96821085611978,144.39363225301113,133.72028605143225,137.91000954310104,92.4546496073405,110.35613600413005,126.74092928568531,129.41703446706148
19256,219.43422412872312,285.8236694335938,187.25061273574838,234.36959997812906,276.14948654174805,209.82310485839844,195.9844018618265,202.01463890075692,123.53341229756678,160.95715745290127,186.74019400278723,181.65757052103677
19290,148.31530380249032,181.05989392598465,123.90030511220296,161.4799706141154,172.09787591298428,145.6339213053387,130.0809135437011,142.83344062169382,103.55639616648345,118.35326512654616,133.49349323908498,124.91105016072582
19300,152.80380439758298,200.32463836669925,136.00668970743826,167.16589140892034,200.5640045801798,144.0164928436278,136.0423596700032,138.74726835886625,92.97264273961387,110.89674981435134,127.83234500885006,130.58126926422113
19318,407.28375244140625,542.6955591837561,336.3843053181966,442.2559375762939,477.29831949869794,360.3152745564778,350.50208282470703,361.35822168985993,247.14700190226225,314.31011454264313,345.46722157796216,355.6026840209961
